method,puzzle,step,q,correct
"Q-ascent, lr=0.5",45,3,-10.15177059173584,False
"Q-ascent, lr=0.5",45,4,-9.517339706420898,False
"Q-ascent, lr=0.5",45,5,-9.903705596923828,False
"Q-ascent, lr=0.5",45,6,-9.211081504821777,False
"Q-ascent, lr=0.5",46,1,-10.163558959960938,False
"Q-ascent, lr=0.5",46,2,-10.694620132446289,False
"Q-ascent, lr=0.5",46,3,-10.489343643188477,False
"Q-ascent, lr=0.5",46,4,-11.060731887817383,False
"Q-ascent, lr=0.5",46,5,-10.39179801940918,False
"Q-ascent, lr=0.5",46,6,-10.891166687011719,False
"Q-ascent, lr=0.5",47,1,-11.743938446044922,False
"Q-ascent, lr=0.5",47,2,-10.427392959594727,False
"Q-ascent, lr=0.5",47,3,-10.38815975189209,False
"Q-ascent, lr=0.5",47,4,-10.267584800720215,False
"Q-ascent, lr=0.5",47,5,-10.60932445526123,False
"Q-ascent, lr=0.5",47,6,-10.85011100769043,False
"Q-ascent, lr=0.5",48,1,-9.985005378723145,False
"Q-ascent, lr=0.5",48,2,-9.683103561401367,False
"Q-ascent, lr=0.5",48,3,-10.515096664428711,False
"Q-ascent, lr=0.5",48,4,-10.313786506652832,False
"Q-ascent, lr=0.5",48,5,-10.551923751831055,False
"Q-ascent, lr=0.5",48,6,-10.081655502319336,False
"Q-ascent, lr=0.5",49,1,-1.399951696395874,False
"Q-ascent, lr=0.5",49,2,-6.075369358062744,False
"Q-ascent, lr=0.5",49,3,-5.357998847961426,False
"Q-ascent, lr=0.5",49,4,-6.698493957519531,False
"Q-ascent, lr=0.5",49,5,-6.290009498596191,False
"Q-ascent, lr=0.5",49,6,-6.107110977172852,False
"Q-ascent, lr=0.5",50,1,-7.507908821105957,False
"Q-ascent, lr=0.5",50,2,-7.943136215209961,False
"Q-ascent, lr=0.5",50,3,-7.76922607421875,False
"Q-ascent, lr=0.5",50,4,-7.253355979919434,False
"Q-ascent, lr=0.5",50,5,-6.81368350982666,False
"Q-ascent, lr=0.5",50,6,-7.430222511291504,False
"Q-ascent, lr=0.5",51,1,-1.815495491027832,True
"Q-ascent, lr=0.5",51,2,7.866120338439941,True
"Q-ascent, lr=0.5",51,3,7.847660064697266,True
"Q-ascent, lr=0.5",51,4,7.877976417541504,True
"Q-ascent, lr=0.5",51,5,7.862824440002441,True
"Q-ascent, lr=0.5",51,6,7.867955207824707,True
"Q-ascent, lr=0.5",52,1,-5.9068708419799805,False
"Q-ascent, lr=0.5",52,2,-8.563149452209473,False
"Q-ascent, lr=0.5",52,3,-8.48907470703125,False
"Q-ascent, lr=0.5",52,4,-8.686790466308594,False
"Q-ascent, lr=0.5",52,5,-8.15943717956543,False
"Q-ascent, lr=0.5",52,6,-8.632843971252441,False
"Q-ascent, lr=0.5",53,1,-10.771326065063477,True
"Q-ascent, lr=0.5",53,2,-9.109413146972656,True
"Q-ascent, lr=0.5",53,3,-6.840967655181885,True
"Q-ascent, lr=0.5",53,4,-6.508134841918945,True
"Q-ascent, lr=0.5",53,5,7.423185348510742,True
"Q-ascent, lr=0.5",53,6,7.619585037231445,True
"Q-ascent, lr=0.5",54,1,-9.06524658203125,False
"Q-ascent, lr=0.5",54,2,-10.13440990447998,False
"Q-ascent, lr=0.5",54,3,-10.48421573638916,False
"Q-ascent, lr=0.5",54,4,-10.111577987670898,False
"Q-ascent, lr=0.5",54,5,-10.165681838989258,False
"Q-ascent, lr=0.5",54,6,-10.198331832885742,False
"Q-ascent, lr=0.5",55,1,-10.43725299835205,False
"Q-ascent, lr=0.5",55,2,-10.01797866821289,False
"Q-ascent, lr=0.5",55,3,-10.129786491394043,False
"Q-ascent, lr=0.5",55,4,-10.188203811645508,False
"Q-ascent, lr=0.5",55,5,-10.093629837036133,False
"Q-ascent, lr=0.5",55,6,-9.827417373657227,False
"Q-ascent, lr=0.5",56,1,-8.34020709991455,False
"Q-ascent, lr=0.5",56,2,-8.380014419555664,False
"Q-ascent, lr=0.5",56,3,-8.104642868041992,False
"Q-ascent, lr=0.5",56,4,-8.429951667785645,False
"Q-ascent, lr=0.5",56,5,-8.250356674194336,False
"Q-ascent, lr=0.5",56,6,-8.386123657226562,False
"Q-ascent, lr=0.5",57,1,-3.8725616931915283,True
"Q-ascent, lr=0.5",57,2,5.958388328552246,True
"Q-ascent, lr=0.5",57,3,8.032196998596191,True
"Q-ascent, lr=0.5",57,4,8.059107780456543,True
"Q-ascent, lr=0.5",57,5,8.079379081726074,True
"Q-ascent, lr=0.5",57,6,8.059647560119629,True
"Q-ascent, lr=0.5",58,1,-3.138031005859375,True
"Q-ascent, lr=0.5",58,2,7.280226707458496,True
"Q-ascent, lr=0.5",58,3,7.726816177368164,True
"Q-ascent, lr=0.5",58,4,7.722744941711426,True
"Q-ascent, lr=0.5",58,5,7.715701103210449,True
"Q-ascent, lr=0.5",58,6,7.721556663513184,True
"Q-ascent, lr=0.5",59,1,-8.756610870361328,False
"Q-ascent, lr=0.5",59,2,-7.278106689453125,False
"Q-ascent, lr=0.5",59,3,-7.728372573852539,False
"Q-ascent, lr=0.5",59,4,-7.234485626220703,False
"Q-ascent, lr=0.5",59,5,-7.656289100646973,False
"Q-ascent, lr=0.5",59,6,-6.652815818786621,False
"Q-ascent, lr=0.5",60,1,-8.20820426940918,True
"Q-ascent, lr=0.5",60,2,8.324992179870605,True
"Q-ascent, lr=0.5",60,3,8.28178882598877,True
"Q-ascent, lr=0.5",60,4,8.293496131896973,True
"Q-ascent, lr=0.5",60,5,8.293181419372559,True
"Q-ascent, lr=0.5",60,6,8.29963493347168,True
"Q-ascent, lr=0.5",61,1,-3.187270164489746,True
"Q-ascent, lr=0.5",61,2,8.152701377868652,True
"Q-ascent, lr=0.5",61,3,8.1353120803833,True
"Q-ascent, lr=0.5",61,4,8.133638381958008,True
"Q-ascent, lr=0.5",61,5,8.133194923400879,True
"Q-ascent, lr=0.5",61,6,8.137297630310059,True
"Q-ascent, lr=0.5",62,1,-8.527141571044922,False
"Q-ascent, lr=0.5",62,2,-10.169337272644043,False
"Q-ascent, lr=0.5",62,3,-9.914780616760254,False
"Q-ascent, lr=0.5",62,4,-10.27351188659668,False
"Q-ascent, lr=0.5",62,5,-10.539321899414062,False
"Q-ascent, lr=0.5",62,6,-9.817642211914062,False
"Q-ascent, lr=0.5",63,1,-7.266867637634277,False
"Q-ascent, lr=0.5",63,2,-7.139483451843262,False
"Q-ascent, lr=0.5",63,3,-6.466367721557617,False
"Q-ascent, lr=0.5",63,4,-6.871514320373535,False
"Q-ascent, lr=0.5",63,5,-6.488077163696289,False
"Q-ascent, lr=0.5",63,6,-6.737346649169922,False
"Q-ascent, lr=0.5",64,1,-9.236842155456543,False
"Q-ascent, lr=0.5",64,2,-8.758597373962402,False
"Q-ascent, lr=0.5",64,3,-9.187431335449219,False
"Q-ascent, lr=0.5",64,4,-9.023845672607422,False
"Q-ascent, lr=0.5",64,5,-8.950800895690918,False
"Q-ascent, lr=0.5",64,6,-8.592927932739258,False
"Q-ascent, lr=0.5",65,1,-9.308284759521484,False
"Q-ascent, lr=0.5",65,2,-9.106650352478027,False
"Q-ascent, lr=0.5",65,3,-9.083379745483398,False
"Q-ascent, lr=0.5",65,4,-8.57347583770752,False
"Q-ascent, lr=0.5",65,5,-9.439250946044922,False
"Q-ascent, lr=0.5",65,6,-9.222009658813477,False
"Q-ascent, lr=0.5",66,1,-5.675742149353027,False
"Q-ascent, lr=0.5",66,2,-8.67678451538086,False
"Q-ascent, lr=0.5",66,3,-7.825918197631836,False
"Q-ascent, lr=0.5",66,4,-8.970754623413086,False
"Q-ascent, lr=0.5",66,5,-7.383127212524414,False
"Q-ascent, lr=0.5",66,6,-7.733721733093262,False
"Q-ascent, lr=0.5",67,1,-5.941705226898193,False
"Q-ascent, lr=0.5",67,2,-7.748056411743164,False
"Q-ascent, lr=0.5",67,3,-7.1221394538879395,False
"Q-ascent, lr=0.5",67,4,-7.513738632202148,False
"Q-ascent, lr=0.5",67,5,-7.51289176940918,False
"Q-ascent, lr=0.5",67,6,-7.84827184677124,False
"Q-ascent, lr=0.5",68,1,-8.73794174194336,False
"Q-ascent, lr=0.5",68,2,-10.621877670288086,False
"Q-ascent, lr=0.5",68,3,-10.121713638305664,False
"Q-ascent, lr=0.5",68,4,-10.028679847717285,False
"Q-ascent, lr=0.5",68,5,-9.927172660827637,False
"Q-ascent, lr=0.5",68,6,-10.468988418579102,False
"Q-ascent, lr=0.5",69,1,-10.239360809326172,False
"Q-ascent, lr=0.5",69,2,-10.361005783081055,False
"Q-ascent, lr=0.5",69,3,-9.909317970275879,False
"Q-ascent, lr=0.5",69,4,-9.869236946105957,False
"Q-ascent, lr=0.5",69,5,-9.610034942626953,False
"Q-ascent, lr=0.5",69,6,-10.316277503967285,False
"Q-ascent, lr=0.5",70,1,-6.000053405761719,True
"Q-ascent, lr=0.5",70,2,-7.412858009338379,True
"Q-ascent, lr=0.5",70,3,7.753284454345703,True
"Q-ascent, lr=0.5",70,4,7.326052665710449,True
"Q-ascent, lr=0.5",70,5,7.310388565063477,True
"Q-ascent, lr=0.5",70,6,7.326220512390137,True
"Q-ascent, lr=0.5",71,1,-10.488884925842285,False
"Q-ascent, lr=0.5",71,2,-9.834362983703613,False
"Q-ascent, lr=0.5",71,3,-9.042598724365234,False
"Q-ascent, lr=0.5",71,4,-10.74833869934082,False
"Q-ascent, lr=0.5",71,5,-9.224937438964844,False
"Q-ascent, lr=0.5",71,6,-10.456314086914062,False
"Q-ascent, lr=0.5",72,1,-2.3102259635925293,False
"Q-ascent, lr=0.5",72,2,-9.77401351928711,False
"Q-ascent, lr=0.5",72,3,-9.844626426696777,False
"Q-ascent, lr=0.5",72,4,-9.934842109680176,False
"Q-ascent, lr=0.5",72,5,-10.44880485534668,False
"Q-ascent, lr=0.5",72,6,-10.089654922485352,False
"Q-ascent, lr=0.5",73,1,-9.932304382324219,False
"Q-ascent, lr=0.5",73,2,-8.780677795410156,False
"Q-ascent, lr=0.5",73,3,-9.95753002166748,False
"Q-ascent, lr=0.5",73,4,-9.272072792053223,False
"Q-ascent, lr=0.5",73,5,-9.922567367553711,False
"Q-ascent, lr=0.5",73,6,-8.95292854309082,False
"Q-ascent, lr=0.5",74,1,-8.454391479492188,False
"Q-ascent, lr=0.5",74,2,-6.2993059158325195,False
"Q-ascent, lr=0.5",74,3,-3.843139410018921,False
"Q-ascent, lr=0.5",74,4,-5.370391368865967,False
"Q-ascent, lr=0.5",74,5,-7.482649803161621,False
"Q-ascent, lr=0.5",74,6,-6.268229961395264,False
"Q-ascent, lr=0.5",75,1,-9.514910697937012,False
"Q-ascent, lr=0.5",75,2,-10.763174057006836,False
"Q-ascent, lr=0.5",75,3,-9.027978897094727,False
"Q-ascent, lr=0.5",75,4,-10.291828155517578,False
"Q-ascent, lr=0.5",75,5,-9.31725025177002,False
"Q-ascent, lr=0.5",75,6,-10.166390419006348,False
"Q-ascent, lr=0.5",76,1,-5.312640190124512,True
"Q-ascent, lr=0.5",76,2,7.398601531982422,True
"Q-ascent, lr=0.5",76,3,7.462948799133301,True
"Q-ascent, lr=0.5",76,4,7.4706220626831055,True
"Q-ascent, lr=0.5",76,5,7.483516693115234,True
"Q-ascent, lr=0.5",76,6,7.464542388916016,True
"Q-ascent, lr=0.5",77,1,-9.389647483825684,False
"Q-ascent, lr=0.5",77,2,-11.235389709472656,False
"Q-ascent, lr=0.5",77,3,-11.694830894470215,False
"Q-ascent, lr=0.5",77,4,-10.628881454467773,False
"Q-ascent, lr=0.5",77,5,-10.56112289428711,False
"Q-ascent, lr=0.5",77,6,-10.722310066223145,False
"Q-ascent, lr=0.5",78,1,-7.13077974319458,False
"Q-ascent, lr=0.5",78,2,-8.013253211975098,False
"Q-ascent, lr=0.5",78,3,-7.800436019897461,False
"Q-ascent, lr=0.5",78,4,-7.4901652336120605,False
"Q-ascent, lr=0.5",78,5,-8.28032112121582,False
"Q-ascent, lr=0.5",78,6,-7.375301837921143,False
"Q-ascent, lr=0.5",79,1,-10.45571517944336,False
"Q-ascent, lr=0.5",79,2,-8.587461471557617,False
"Q-ascent, lr=0.5",79,3,-9.399083137512207,False
"Q-ascent, lr=0.5",79,4,-9.934324264526367,False
"Q-ascent, lr=0.5",79,5,-9.273170471191406,False
"Q-ascent, lr=0.5",79,6,-10.381829261779785,False
"Q-ascent, lr=0.5",80,1,-7.6916608810424805,False
"Q-ascent, lr=0.5",80,2,-10.800872802734375,False
"Q-ascent, lr=0.5",80,3,-10.647683143615723,False
"Q-ascent, lr=0.5",80,4,-10.505378723144531,False
"Q-ascent, lr=0.5",80,5,-10.811582565307617,False
"Q-ascent, lr=0.5",80,6,-10.46322250366211,False
"Q-ascent, lr=0.5",81,1,-10.287322044372559,False
"Q-ascent, lr=0.5",81,2,-10.579408645629883,False
"Q-ascent, lr=0.5",81,3,-10.083863258361816,False
"Q-ascent, lr=0.5",81,4,-10.666613578796387,False
"Q-ascent, lr=0.5",81,5,-10.170658111572266,False
"Q-ascent, lr=0.5",81,6,-10.557682991027832,False
"Q-ascent, lr=0.5",82,1,-10.585424423217773,False
"Q-ascent, lr=0.5",82,2,-10.38660717010498,False
"Q-ascent, lr=0.5",82,3,-10.528029441833496,False
"Q-ascent, lr=0.5",82,4,-10.10799503326416,False
"Q-ascent, lr=0.5",82,5,-10.509757041931152,False
"Q-ascent, lr=0.5",82,6,-10.120523452758789,False
"Q-ascent, lr=0.5",83,1,-10.716187477111816,False
"Q-ascent, lr=0.5",83,2,-9.744922637939453,False
"Q-ascent, lr=0.5",83,3,-9.871172904968262,False
"Q-ascent, lr=0.5",83,4,-9.839284896850586,False
"Q-ascent, lr=0.5",83,5,-10.099178314208984,False
"Q-ascent, lr=0.5",83,6,-9.61407470703125,False
"Q-ascent, lr=0.5",84,1,-9.922416687011719,False
"Q-ascent, lr=0.5",84,2,-9.663888931274414,False
"Q-ascent, lr=0.5",84,3,-9.739228248596191,False
"Q-ascent, lr=0.5",84,4,-9.547409057617188,False
"Q-ascent, lr=0.5",84,5,-9.781241416931152,False
"Q-ascent, lr=0.5",84,6,-9.445650100708008,False
"Q-ascent, lr=0.5",85,1,-7.721859931945801,False
"Q-ascent, lr=0.5",85,2,-7.599068641662598,False
"Q-ascent, lr=0.5",85,3,-8.846092224121094,False
"Q-ascent, lr=0.5",85,4,-8.110885620117188,False
"Q-ascent, lr=0.5",85,5,-8.766663551330566,False
"Q-ascent, lr=0.5",85,6,-8.504508018493652,False
"Q-ascent, lr=0.5",86,1,7.081652641296387,True
"Q-ascent, lr=0.5",86,2,8.137856483459473,True
"Q-ascent, lr=0.5",86,3,8.1824312210083,True
"Q-ascent, lr=0.5",86,4,8.185647964477539,True
"Q-ascent, lr=0.5",86,5,8.17659854888916,True
"Q-ascent, lr=0.5",86,6,8.1792631149292,True
"Q-ascent, lr=0.5",87,1,-10.749288558959961,False
"Q-ascent, lr=0.5",87,2,-9.31480598449707,False
"Q-ascent, lr=0.5",87,3,-10.060736656188965,False
"Q-ascent, lr=0.5",87,4,-9.768902778625488,False
"Q-ascent, lr=0.5",87,5,-9.599676132202148,False
"Q-ascent, lr=0.5",87,6,-9.748568534851074,False
"Q-ascent, lr=0.5",88,1,-10.46337890625,False
"Q-ascent, lr=0.5",88,2,-9.893495559692383,False
"Q-ascent, lr=0.5",88,3,-10.053421974182129,False
"Q-ascent, lr=0.5",88,4,-10.609521865844727,False
"Q-ascent, lr=0.5",88,5,-9.961103439331055,False
"Q-ascent, lr=0.5",88,6,-9.991886138916016,False
"Q-ascent, lr=0.5",89,1,-8.260717391967773,False
"Q-ascent, lr=0.5",89,2,-7.120977878570557,False
"Q-ascent, lr=0.5",89,3,-7.579439640045166,False
"Q-ascent, lr=0.5",89,4,-5.406013488769531,False
"Q-ascent, lr=0.5",89,5,-7.883662223815918,False
"Q-ascent, lr=0.5",89,6,-4.126642227172852,False
"Q-ascent, lr=0.5",90,1,-10.827433586120605,False
"Q-ascent, lr=0.5",90,2,-10.902429580688477,False
"Q-ascent, lr=0.5",90,3,-10.82681655883789,False
"Q-ascent, lr=0.5",90,4,-11.014982223510742,False
"Q-ascent, lr=0.5",90,5,-11.089414596557617,False
"Q-ascent, lr=0.5",90,6,-10.665501594543457,False
"Q-ascent, lr=0.5",91,1,-7.907859802246094,False
"Q-ascent, lr=0.5",91,2,-10.920863151550293,False
"Q-ascent, lr=0.5",91,3,-10.062383651733398,False
"Q-ascent, lr=0.5",91,4,-10.037626266479492,False
"Q-ascent, lr=0.5",91,5,-11.244439125061035,False
"Q-ascent, lr=0.5",91,6,-11.024917602539062,False
"Q-ascent, lr=0.5",92,1,-8.906022071838379,False
"Q-ascent, lr=0.5",92,2,-10.309274673461914,False
"Q-ascent, lr=0.5",92,3,-10.104423522949219,False
"Q-ascent, lr=0.5",92,4,-9.866191864013672,False
"Q-ascent, lr=0.5",92,5,-10.752649307250977,False
"Q-ascent, lr=0.5",92,6,-10.115740776062012,False
"Q-ascent, lr=0.5",93,1,-7.866445541381836,False
"Q-ascent, lr=0.5",93,2,-11.186485290527344,False
"Q-ascent, lr=0.5",93,3,-11.348963737487793,False
"Q-ascent, lr=0.5",93,4,-11.011713027954102,False
"Q-ascent, lr=0.5",93,5,-10.902372360229492,False
"Q-ascent, lr=0.5",93,6,-11.573692321777344,False
"Q-ascent, lr=0.5",94,1,-8.597976684570312,False
"Q-ascent, lr=0.5",94,2,-7.038437366485596,False
"Q-ascent, lr=0.5",94,3,-7.320794105529785,False
"Q-ascent, lr=0.5",94,4,-7.22464656829834,False
"Q-ascent, lr=0.5",94,5,-7.206568717956543,False
"Q-ascent, lr=0.5",94,6,-7.166090965270996,False
"Q-ascent, lr=0.5",95,1,-9.153358459472656,False
"Q-ascent, lr=0.5",95,2,-8.451682090759277,False
"Q-ascent, lr=0.5",95,3,-10.357805252075195,False
"Q-ascent, lr=0.5",95,4,-9.001805305480957,False
"Q-ascent, lr=0.5",95,5,-9.294404983520508,False
"Q-ascent, lr=0.5",95,6,-8.996484756469727,False
"Q-ascent, lr=0.5",96,1,-9.501213073730469,False
"Q-ascent, lr=0.5",96,2,-9.364017486572266,False
"Q-ascent, lr=0.5",96,3,-9.225105285644531,False
"Q-ascent, lr=0.5",96,4,-9.038330078125,False
"Q-ascent, lr=0.5",96,5,-9.21405029296875,False
"Q-ascent, lr=0.5",96,6,-9.04231071472168,False
"Q-ascent, lr=0.5",97,1,-6.143868923187256,False
"Q-ascent, lr=0.5",97,2,-8.361136436462402,False
"Q-ascent, lr=0.5",97,3,-8.676438331604004,False
"Q-ascent, lr=0.5",97,4,-9.329042434692383,False
"Q-ascent, lr=0.5",97,5,-9.031560897827148,False
"Q-ascent, lr=0.5",97,6,-8.748083114624023,False
"Q-ascent, lr=0.5",98,1,-9.563674926757812,False
"Q-ascent, lr=0.5",98,2,-10.553781509399414,False
"Q-ascent, lr=0.5",98,3,-9.876472473144531,False
"Q-ascent, lr=0.5",98,4,-10.798612594604492,False
"Q-ascent, lr=0.5",98,5,-9.5791654586792,False
"Q-ascent, lr=0.5",98,6,-10.423276901245117,False
"Q-ascent, lr=0.5",99,1,-7.738512992858887,False
"Q-ascent, lr=0.5",99,2,-6.781790256500244,False
"Q-ascent, lr=0.5",99,3,-6.386646270751953,False
"Q-ascent, lr=0.5",99,4,-7.124988555908203,False
"Q-ascent, lr=0.5",99,5,-6.6443376541137695,False
"Q-ascent, lr=0.5",99,6,-7.016286849975586,False
"Q-ascent, lr=0.5",100,1,-7.362927436828613,False
"Q-ascent, lr=0.5",100,2,-8.2681303024292,False
"Q-ascent, lr=0.5",100,3,-8.130168914794922,False
"Q-ascent, lr=0.5",100,4,-8.331212997436523,False
"Q-ascent, lr=0.5",100,5,-8.262407302856445,False
"Q-ascent, lr=0.5",100,6,-8.320695877075195,False
"Q-ascent, lr=0.5",101,1,-7.089247703552246,False
"Q-ascent, lr=0.5",101,2,-7.116574764251709,False
"Q-ascent, lr=0.5",101,3,-7.015141487121582,False
"Q-ascent, lr=0.5",101,4,-6.8269171714782715,False
"Q-ascent, lr=0.5",101,5,-7.825380802154541,False
"Q-ascent, lr=0.5",101,6,-7.82008171081543,False
"Q-ascent, lr=0.5",102,1,-9.971029281616211,False
"Q-ascent, lr=0.5",102,2,-10.798332214355469,False
"Q-ascent, lr=0.5",102,3,-9.801586151123047,False
"Q-ascent, lr=0.5",102,4,-9.933799743652344,False
"Q-ascent, lr=0.5",102,5,-10.140983581542969,False
"Q-ascent, lr=0.5",102,6,-9.700421333312988,False
"Q-ascent, lr=0.5",103,1,-11.743043899536133,False
"Q-ascent, lr=0.5",103,2,-10.135913848876953,False
"Q-ascent, lr=0.5",103,3,-10.459951400756836,False
"Q-ascent, lr=0.5",103,4,-10.27865219116211,False
"Q-ascent, lr=0.5",103,5,-9.751283645629883,False
"Q-ascent, lr=0.5",103,6,-10.222434043884277,False
"Q-ascent, lr=0.5",104,1,-7.800495624542236,False
"Q-ascent, lr=0.5",104,2,-6.133995532989502,False
"Q-ascent, lr=0.5",104,3,-7.417775630950928,False
"Q-ascent, lr=0.5",104,4,-6.538638114929199,False
"Q-ascent, lr=0.5",104,5,-6.637923717498779,False
"Q-ascent, lr=0.5",104,6,-7.493809223175049,False
"Q-ascent, lr=0.5",105,1,-7.490448951721191,False
"Q-ascent, lr=0.5",105,2,-10.57946491241455,False
"Q-ascent, lr=0.5",105,3,-9.802078247070312,False
"Q-ascent, lr=0.5",105,4,-10.82814884185791,False
"Q-ascent, lr=0.5",105,5,-10.820159912109375,False
"Q-ascent, lr=0.5",105,6,-9.378608703613281,False
"Q-ascent, lr=0.5",106,1,-5.037057399749756,True
"Q-ascent, lr=0.5",106,2,-5.77982234954834,True
"Q-ascent, lr=0.5",106,3,6.986138343811035,True
"Q-ascent, lr=0.5",106,4,7.949882507324219,True
"Q-ascent, lr=0.5",106,5,7.962175369262695,True
"Q-ascent, lr=0.5",106,6,7.968317985534668,True
"Q-ascent, lr=0.5",107,1,-8.723630905151367,False
"Q-ascent, lr=0.5",107,2,-9.979442596435547,False
"Q-ascent, lr=0.5",107,3,-10.27310562133789,False
"Q-ascent, lr=0.5",107,4,-9.415236473083496,False
"Q-ascent, lr=0.5",107,5,-9.931074142456055,False
"Q-ascent, lr=0.5",107,6,-9.493349075317383,False
"Q-ascent, lr=0.5",108,1,-9.066349029541016,False
"Q-ascent, lr=0.5",108,2,-9.170780181884766,False
"Q-ascent, lr=0.5",108,3,-8.577373504638672,False
"Q-ascent, lr=0.5",108,4,-8.87459945678711,False
"Q-ascent, lr=0.5",108,5,-8.590559959411621,False
"Q-ascent, lr=0.5",108,6,-8.980522155761719,False
"Q-ascent, lr=0.5",109,1,-9.31130599975586,False
"Q-ascent, lr=0.5",109,2,-10.49641227722168,False
"Q-ascent, lr=0.5",109,3,-10.217872619628906,False
"Q-ascent, lr=0.5",109,4,-10.377394676208496,False
"Q-ascent, lr=0.5",109,5,-10.801109313964844,False
"Q-ascent, lr=0.5",109,6,-10.19473648071289,False
"Q-ascent, lr=0.5",110,1,-5.366217613220215,False
"Q-ascent, lr=0.5",110,2,-3.0225188732147217,False
"Q-ascent, lr=0.5",110,3,-4.026865482330322,False
"Q-ascent, lr=0.5",110,4,-4.509659767150879,False
"Q-ascent, lr=0.5",110,5,-4.818695068359375,False
"Q-ascent, lr=0.5",110,6,-6.957411289215088,False
"Q-ascent, lr=0.5",111,1,-5.964144229888916,False
"Q-ascent, lr=0.5",111,2,-6.1183648109436035,False
"Q-ascent, lr=0.5",111,3,-8.162996292114258,False
"Q-ascent, lr=0.5",111,4,-7.370739936828613,False
"Q-ascent, lr=0.5",111,5,-6.941425800323486,False
"Q-ascent, lr=0.5",111,6,-7.108118057250977,False
"Q-ascent, lr=0.5",112,1,-6.699542045593262,False
"Q-ascent, lr=0.5",112,2,-6.422726631164551,False
"Q-ascent, lr=0.5",112,3,-5.598437786102295,False
"Q-ascent, lr=0.5",112,4,-6.856395244598389,False
"Q-ascent, lr=0.5",112,5,-8.931864738464355,False
"Q-ascent, lr=0.5",112,6,-4.876710414886475,False
"Q-ascent, lr=0.5",113,1,-10.119002342224121,False
"Q-ascent, lr=0.5",113,2,-8.464544296264648,False
"Q-ascent, lr=0.5",113,3,-9.647850036621094,False
"Q-ascent, lr=0.5",113,4,-8.557000160217285,False
"Q-ascent, lr=0.5",113,5,-9.466119766235352,False
"Q-ascent, lr=0.5",113,6,-8.694294929504395,False
"Q-ascent, lr=0.5",114,1,-9.470065116882324,False
"Q-ascent, lr=0.5",114,2,-9.888786315917969,False
"Q-ascent, lr=0.5",114,3,-9.73669719696045,False
"Q-ascent, lr=0.5",114,4,-9.770477294921875,False
"Q-ascent, lr=0.5",114,5,-10.012687683105469,False
"Q-ascent, lr=0.5",114,6,-9.99705982208252,False
"Q-ascent, lr=0.5",115,1,-9.876775741577148,False
"Q-ascent, lr=0.5",115,2,-9.653619766235352,False
"Q-ascent, lr=0.5",115,3,-10.503841400146484,False
"Q-ascent, lr=0.5",115,4,-10.143244743347168,False
"Q-ascent, lr=0.5",115,5,-10.335440635681152,False
"Q-ascent, lr=0.5",115,6,-10.360912322998047,False
"Q-ascent, lr=0.5",116,1,-3.267467737197876,False
"Q-ascent, lr=0.5",116,2,-5.819572448730469,False
"Q-ascent, lr=0.5",116,3,-5.075795650482178,False
"Q-ascent, lr=0.5",116,4,-4.2277116775512695,False
"Q-ascent, lr=0.5",116,5,-4.464147567749023,False
"Q-ascent, lr=0.5",116,6,-3.1718363761901855,False
"Q-ascent, lr=0.5",117,1,-8.965239524841309,False
"Q-ascent, lr=0.5",117,2,-9.568848609924316,False
"Q-ascent, lr=0.5",117,3,-9.639827728271484,False
"Q-ascent, lr=0.5",117,4,-9.76376724243164,False
"Q-ascent, lr=0.5",117,5,-9.801152229309082,False
"Q-ascent, lr=0.5",117,6,-9.635897636413574,False
"Q-ascent, lr=0.5",118,1,-11.00732421875,False
"Q-ascent, lr=0.5",118,2,-9.987868309020996,False
"Q-ascent, lr=0.5",118,3,-9.46950912475586,False
"Q-ascent, lr=0.5",118,4,-10.250341415405273,False
"Q-ascent, lr=0.5",118,5,-9.340154647827148,False
"Q-ascent, lr=0.5",118,6,-10.45538330078125,False
"Q-ascent, lr=0.5",119,1,-3.519993305206299,True
"Q-ascent, lr=0.5",119,2,7.834708213806152,True
"Q-ascent, lr=0.5",119,3,7.94161319732666,True
"Q-ascent, lr=0.5",119,4,7.952094078063965,True
"Q-ascent, lr=0.5",119,5,7.950366020202637,True
"Q-ascent, lr=0.5",119,6,7.960810661315918,True
"Q-ascent, lr=0.5",120,1,-10.17570686340332,False
"Q-ascent, lr=0.5",120,2,-8.74186897277832,False
"Q-ascent, lr=0.5",120,3,-9.722635269165039,False
"Q-ascent, lr=0.5",120,4,-9.525106430053711,False
"Q-ascent, lr=0.5",120,5,-9.928431510925293,False
"Q-ascent, lr=0.5",120,6,-9.554793357849121,False
"Q-ascent, lr=0.5",121,1,-11.235076904296875,False
"Q-ascent, lr=0.5",121,2,-12.247501373291016,False
"Q-ascent, lr=0.5",121,3,-11.958481788635254,False
"Q-ascent, lr=0.5",121,4,-11.824779510498047,False
"Q-ascent, lr=0.5",121,5,-11.564391136169434,False
"Q-ascent, lr=0.5",121,6,-11.728899002075195,False
"Q-ascent, lr=0.5",122,1,-6.9550275802612305,True
"Q-ascent, lr=0.5",122,2,7.996374130249023,True
"Q-ascent, lr=0.5",122,3,7.454499244689941,True
"Q-ascent, lr=0.5",122,4,7.451804161071777,True
"Q-ascent, lr=0.5",122,5,7.443088531494141,True
"Q-ascent, lr=0.5",122,6,7.440957069396973,True
"Q-ascent, lr=0.5",123,1,-2.8818747997283936,True
